,GT,Predict
1362,3.0,3.096
1363,5.0,3.077
1364,3.0,3.044
1365,5.0,3.036
1366,4.0,3.12
1367,3.0,3.045
1368,1.0,3.058
1369,5.0,3.046
1370,5.0,3.015
1371,1.0,3.096
1372,5.0,3.049
1373,4.0,3.027
1374,2.0,3.11
1375,4.0,3.071
1376,4.0,3.049
1377,4.0,3.055
1378,3.0,3.051
1379,5.0,3.014
1380,4.0,3.086
1381,5.0,3.019
1382,5.0,3.04
1383,2.0,3.073
1384,5.0,3.033
1385,4.0,3.051
1386,4.0,3.013
1387,5.0,3.061
1388,3.0,3.01
1389,4.0,3.065
1390,1.0,3.068
1391,3.0,3.04
1392,3.0,3.039
1393,5.0,3.131
1394,2.0,3.011
1395,5.0,3.08
1396,1.0,3.085
1397,3.0,3.036
1398,1.0,3.091
1399,2.0,3.122
1400,5.0,3.005
1401,4.0,3.071
1402,1.0,2.992
1403,3.0,3.048
1404,5.0,3.051
1405,3.0,3.069
1406,5.0,3.055
1407,5.0,2.968
1408,2.0,3.091
1409,3.0,3.049
1410,4.0,3.05
1411,4.0,3.067
1412,3.0,3.102
1413,5.0,3.091
1414,4.0,3.086
1415,1.0,3.073
1416,2.0,3.049
1417,2.0,3.076
1418,3.0,3.021
1419,1.0,3.072
1420,3.0,3.014
1421,4.0,3.061
1422,4.0,3.015
1423,4.0,3.069
1424,3.0,3.065
1425,5.0,3.021
1426,1.0,3.028
1427,3.0,3.088
1428,5.0,3.091
1429,1.0,3.003
1430,3.0,3.08
1431,4.0,3.028
1432,1.0,3.117
1433,3.0,3.04
1434,4.0,3.123
1435,4.0,3.062
1436,3.0,3.048
1437,4.0,3.045
1438,3.0,3.087
1439,5.0,3.032
1440,3.0,3.085
1441,3.0,3.07
1442,5.0,3.081
1443,4.0,3.054
1444,3.0,3.061
1445,4.0,3.087
1446,3.0,3.005
1447,5.0,3.066
1448,5.0,3.023
1449,3.0,3.078
1450,4.0,3.011
1451,1.0,3.077
1452,4.0,3.1
1453,3.0,3.066
1454,3.0,3.05
1455,4.0,3.037
1456,4.0,3.075
1457,3.0,3.043
1458,1.0,3.044
1459,4.0,3.092
1460,5.0,3.036
1461,4.0,3.053
1462,5.0,3.063
1463,3.0,3.107
1464,4.0,3.08
1465,3.0,3.076
1466,5.0,3.055
1467,5.0,3.041
1468,5.0,3.032
1469,1.0,3.099
1470,5.0,3.103
1471,5.0,3.005
1472,2.0,3.1
1473,3.0,3.063
1474,4.0,3.085
1475,1.0,3.067
1476,3.0,3.087
1477,3.0,3.059
1478,4.0,2.989
1479,3.0,3.037
1480,1.0,3.004
1481,3.0,3.077
1482,1.0,3.054
1483,4.0,3.066
1484,2.0,3.06
1485,4.0,3.098
1486,3.0,3.07
1487,3.0,3.016
1488,1.0,3.089
1489,1.0,3.076
1490,4.0,3.088
1491,4.0,3.108
1492,3.0,3.072
1493,5.0,3.1
1494,5.0,3.078
1495,1.0,2.969
1496,5.0,3.114
1497,5.0,3.049
1498,3.0,3.125
1499,5.0,3.002
1500,4.0,3.085
1501,5.0,3.046
1502,5.0,3.049
1503,5.0,3.082
1504,1.0,3.078
1505,1.0,3.062
1506,1.0,3.054
1507,3.0,3.028
1508,2.0,3.058
1509,4.0,3.087
1510,1.0,3.082
1511,1.0,3.058
1512,3.0,3.081
1513,5.0,3.061
1514,5.0,3.022
1515,3.0,3.096
1516,3.0,3.111
1517,3.0,3.062
1518,5.0,3.069
1519,3.0,3.04
1520,3.0,3.091
1521,2.0,3.058
1522,1.0,3.07
1523,5.0,3.067
1524,1.0,3.041
1525,2.0,3.068
1526,5.0,3.102
1527,4.0,3.073
1528,3.0,3.063
1529,3.0,3.055
1530,2.0,3.04
1531,2.0,3.037
1532,4.0,3.094
1533,4.0,3.059
1534,1.0,3.072
1535,4.0,3.054
1536,4.0,3.073
1537,2.0,3.051
1538,1.0,3.056
1539,3.0,3.06
1540,1.0,3.072
1541,2.0,3.051
1542,5.0,3.055
1543,1.0,3.094
1544,5.0,3.013
1545,4.0,3.05
1546,5.0,3.078
1547,3.0,3.067
1548,4.0,3.089
1549,3.0,3.1
1550,2.0,3.062
1551,5.0,3.044
1552,3.0,3.017
1553,1.0,2.998
1554,1.0,3.08
1555,5.0,3.097
1556,5.0,3.091
1557,5.0,3.078
1558,4.0,3.06
1559,3.0,3.054
1560,3.0,3.071
1561,1.0,3.065
1562,2.0,3.055
1563,1.0,3.109
1564,3.0,3.082
1565,3.0,3.061
1566,1.0,3.024
1567,5.0,2.982
1568,3.0,3.053
1569,2.0,3.006
1570,1.0,3.053
1571,2.0,3.069
1572,4.0,3.079
1573,3.0,3.03
1574,1.0,3.115
1575,4.0,3.07
1576,2.0,3.018
1577,2.0,3.057
1578,4.0,3.086
1579,2.0,3.022
1580,5.0,3.084
1581,4.0,3.1
1582,3.0,3.027
1583,5.0,3.036
1584,4.0,3.041
1585,2.0,3.064
1586,3.0,3.072
1587,3.0,3.051
1588,2.0,3.096
1589,4.0,3.11
1590,4.0,3.014
1591,3.0,3.131
1592,5.0,3.005
1593,5.0,3.071
1594,1.0,2.992
1595,5.0,3.048
1596,4.0,3.069
1597,4.0,3.049
1598,4.0,3.05
1599,3.0,3.067
1600,5.0,3.068
1601,4.0,3.091
1602,4.0,3.085
1603,4.0,3.07
1604,5.0,3.061
1605,3.0,3.011
1606,3.0,3.077
1607,4.0,3.05
1608,2.0,3.044
1609,4.0,3.107
1610,4.0,3.032
1611,3.0,3.103
1612,5.0,3.049
1613,5.0,3.047
1614,5.0,3.046
1615,3.0,3.082
1616,5.0,3.069
1617,4.0,3.025
1618,4.0,3.013
1619,4.0,3.05
1620,3.0,3.084
1621,3.0,3.056
1622,3.0,3.096
1623,2.0,3.036
1624,4.0,3.096
1625,3.0,3.027
1626,4.0,3.087
1627,5.0,3.077
1628,3.0,3.085
1629,5.0,3.056
1630,5.0,3.051
1631,5.0,3.084
1632,5.0,3.1
1633,4.0,3.027
1634,4.0,3.045
1635,5.0,3.085
1636,3.0,3.056
1637,4.0,3.058
1638,3.0,3.11
1639,4.0,3.065
1640,1.0,3.044
1641,4.0,3.015
1642,3.0,3.065
1643,3.0,3.077
1644,4.0,3.085
1645,4.0,3.115
1646,5.0,3.084
1647,4.0,2.935
1648,3.0,3.059
1649,3.0,3.027
1650,4.0,3.059
1651,3.0,3.06
1652,3.0,3.091
1653,4.0,3.085
1654,4.0,3.036
1655,4.0,3.041
1656,2.0,3.033
1657,3.0,3.064
1658,3.0,3.087
1659,4.0,3.072
1660,3.0,3.056
1661,5.0,3.077
1662,3.0,3.044
1663,4.0,3.12
1664,2.0,3.096
1665,4.0,3.049
1666,4.0,3.027
1667,3.0,3.11
1668,2.0,3.071
1669,5.0,3.055
1670,3.0,3.014
1671,4.0,3.019
1672,5.0,3.04
1673,4.0,3.073
1674,5.0,3.033
1675,4.0,3.051
1676,4.0,3.049
1677,4.0,3.061
1678,3.0,3.01
1679,4.0,3.065
1680,2.0,3.04
1681,3.0,3.011
1682,3.0,3.08
1683,4.0,3.05
1684,3.0,3.085
1685,4.0,3.091
1686,4.0,3.122
1687,4.0,3.005
1688,4.0,3.071
1689,5.0,3.048
1690,4.0,3.062
1691,4.0,3.069
1692,3.0,3.055
1693,5.0,2.968
1694,3.0,3.091
1695,4.0,3.049
1696,5.0,3.05
1697,4.0,3.067
1698,3.0,3.102
1699,3.0,3.091
1700,4.0,3.086
1701,3.0,3.073
1702,4.0,3.099
1703,4.0,3.068
1704,4.0,3.064
1705,2.0,3.076
1706,4.0,3.021
1707,2.0,3.072
1708,4.0,3.061
1709,4.0,3.024
1710,3.0,3.05
1711,4.0,3.091
1712,3.0,3.028
1713,4.0,3.04
1714,4.0,3.062
1715,2.0,3.045
1716,4.0,3.087
1717,4.0,3.032
1718,1.0,3.096
1719,3.0,3.07
1720,5.0,3.081
1721,1.0,3.054
1722,4.0,3.061
1723,4.0,3.087
1724,1.0,3.023
1725,4.0,3.078
1726,4.0,3.011
1727,3.0,3.077
1728,2.0,3.066
1729,3.0,3.05
1730,3.0,3.037
1731,3.0,3.043
1732,3.0,3.01
1733,4.0,3.092
1734,4.0,3.036
1735,3.0,3.063
1736,4.0,3.107
1737,4.0,3.08
1738,4.0,3.076
1739,3.0,3.108
1740,4.0,3.067
1741,3.0,3.005
1742,4.0,3.1
1743,3.0,3.037
1744,1.0,3.077
1745,2.0,3.06
1746,3.0,3.108
1747,4.0,3.065
1748,4.0,3.114
1749,4.0,3.039
1750,4.0,3.049
1751,3.0,3.083
1752,3.0,3.085
1753,5.0,3.046
1754,3.0,3.017
1755,4.0,3.031
1756,3.0,3.079
1757,4.0,3.087
1758,4.0,3.058
1759,4.0,3.061
1760,3.0,3.06
1761,4.0,3.069
1762,1.0,3.04
1763,4.0,3.076
1764,5.0,3.067
1765,1.0,3.039
1766,3.0,3.102
1767,4.0,3.073
1768,5.0,3.032
1769,4.0,3.09
1770,3.0,3.094
1771,3.0,3.03
1772,3.0,3.056
1773,5.0,3.041
1774,3.0,3.06
1775,5.0,3.082
1776,2.0,3.05
1777,4.0,3.091
1778,1.0,3.084
1779,2.0,3.036
1780,4.0,3.033
1781,4.0,3.061
1782,4.0,3.131
1783,2.0,3.036
1784,3.0,3.005
1785,3.0,3.102
1786,5.0,3.07
1787,4.0,3.1
1788,4.0,3.075
1789,4.0,3.053
1790,5.0,3.1
1791,4.0,3.111
1792,4.0,3.097
1793,4.0,3.084
1794,1.0,3.1
1795,4.0,3.055
1796,3.0,3.045
1797,3.0,3.085
1798,4.0,3.041
1799,4.0,3.056
1800,5.0,3.077
1801,4.0,3.044
1802,4.0,3.036
1803,5.0,3.12
1804,4.0,3.045
1805,4.0,3.046
1806,3.0,3.096
1807,5.0,3.049
1808,5.0,3.027
1809,5.0,3.055
1810,1.0,3.08
1811,1.0,3.044
1812,5.0,3.091
1813,5.0,3.072
1814,4.0,3.087
1815,3.0,3.059
1816,3.0,3.037
1817,3.0,3.055
1818,4.0,3.084
1819,3.0,2.935
1820,4.0,3.059
1821,3.0,3.091
1822,4.0,3.085
1823,4.0,3.033
1824,2.0,3.064
1825,4.0,3.051
1826,3.0,3.019
1827,3.0,3.049
1828,3.0,2.968
1829,4.0,3.099
1830,4.0,3.068
1831,4.0,3.024
1832,3.0,3.028
1833,4.0,3.05
1834,4.0,3.091
1835,4.0,3.033
1836,4.0,3.076
1837,1.0,3.055
1838,3.0,3.125
1839,4.0,3.036
1840,4.0,3.06
1841,4.0,3.062
1842,3.0,3.067
1843,4.0,3.041
1844,4.0,3.084
1845,5.0,2.935
1846,3.0,3.107
1847,3.0,3.077
1848,5.0,3.1
1849,5.0,3.059
1850,4.0,3.045
1851,3.0,3.091
1852,1.0,3.067
1853,4.0,3.085
1854,3.0,3.101
1855,5.0,3.036
1856,4.0,3.033
1857,3.0,2.997
1858,2.0,3.064
1859,2.0,3.052
1860,5.0,3.087
1861,5.0,3.072
1862,3.0,3.056
1863,5.0,3.014
1864,1.0,3.059
1865,5.0,3.051
1866,5.0,3.044
1867,4.0,3.036
1868,3.0,3.045
1869,5.0,3.058
1870,4.0,3.046
1871,4.0,3.096
1872,5.0,3.049
1873,4.0,3.027
1874,5.0,3.049
1875,5.0,3.055
1876,3.0,3.051
1877,5.0,3.019
1878,5.0,3.083
1879,5.0,3.051
1880,5.0,3.013
1881,4.0,3.065
1882,2.0,3.068
1883,4.0,3.131
1884,4.0,3.011
1885,3.0,3.08
1886,3.0,3.085
1887,5.0,3.091
1888,3.0,3.073
1889,3.0,2.992
1890,5.0,3.055
1891,5.0,2.968
1892,4.0,3.049
1893,5.0,3.029
1894,4.0,3.076
1895,3.0,3.072
1896,3.0,3.014
1897,5.0,3.061
1898,2.0,3.024
1899,4.0,3.065
1900,4.0,3.021
1901,4.0,3.028
1902,2.0,3.085
1903,4.0,3.088
1904,1.0,3.091
1905,4.0,3.003
1906,2.0,3.08
1907,5.0,3.04
1908,2.0,3.033
1909,3.0,3.045
1910,2.0,3.087
1911,5.0,3.032
1912,4.0,3.085
1913,5.0,3.07
1914,5.0,3.054
1915,4.0,3.087
1916,4.0,3.023
1917,5.0,3.011
1918,4.0,3.077
1919,5.0,3.05
1920,5.0,3.075
1921,5.0,3.044
1922,4.0,3.094
1923,5.0,3.092
1924,2.0,3.053
1925,5.0,3.107
1926,2.0,3.076
1927,3.0,3.055
1928,3.0,3.047
1929,4.0,3.099
1930,2.0,3.099
1931,4.0,3.087
1932,2.0,3.037
1933,3.0,3.004
1934,3.0,3.054
1935,3.0,3.07
1936,3.0,3.108
1937,4.0,3.065
1938,4.0,3.049
1939,5.0,3.047
1940,3.0,3.071
1941,1.0,3.046
1942,4.0,3.064
1943,5.0,3.082
1944,3.0,3.054
1945,2.0,3.038
1946,3.0,3.028
1947,4.0,3.082
1948,2.0,3.058
1949,3.0,3.045
1950,5.0,3.061
1951,3.0,3.084
1952,4.0,3.036
1953,4.0,3.06
1954,2.0,3.057
1955,1.0,3.096
1956,5.0,3.111
1957,3.0,3.04
1958,5.0,2.981
1959,4.0,3.068
1960,3.0,3.123
1961,5.0,3.073
1962,1.0,3.009
1963,2.0,3.064
1964,2.0,3.095
1965,2.0,3.081
1966,3.0,3.067
1967,2.0,3.1
1968,5.0,3.062
1969,3.0,3.017
1970,4.0,3.071
1971,2.0,3.061
1972,3.0,3.024
1973,2.0,3.115
1974,4.0,3.032
1975,4.0,3.019
1976,5.0,3.084
1977,5.0,2.935
1978,4.0,3.027
1979,4.0,3.045
1980,1.0,3.067
1981,2.0,3.085
1982,4.0,3.041
1983,2.0,3.056
1984,4.0,3.096
1985,3.0,3.044
1986,5.0,3.12
1987,5.0,3.049
1988,5.0,3.027
1989,5.0,3.11
1990,4.0,3.071
1991,4.0,3.049
1992,4.0,3.055
1993,5.0,3.019
1994,5.0,3.051
1995,5.0,3.065
1996,4.0,3.08
1997,4.0,3.091
1998,4.0,3.044
1999,5.0,2.968
2000,5.0,3.091
2001,5.0,3.067
2002,5.0,3.086
2003,4.0,3.099
2004,4.0,3.072
2005,3.0,3.05
2006,4.0,3.091
2007,1.0,3.003
2008,5.0,3.078
2009,1.0,3.077
2010,1.0,3.094
2011,5.0,3.041
2012,5.0,3.032
2013,3.0,3.059
2014,2.0,3.077
2015,2.0,2.969
2016,5.0,3.065
2017,4.0,3.039
2018,5.0,3.049
2019,4.0,3.125
2020,5.0,3.002
2021,5.0,3.085
2022,5.0,3.049
2023,4.0,3.06
2024,5.0,3.089
2025,5.0,3.05
2026,3.0,3.03
2027,3.0,3.033
2028,4.0,3.041
2029,5.0,3.091
2030,5.0,3.084
2031,4.0,2.935
2032,3.0,3.107
2033,3.0,3.077
2034,5.0,3.059
2035,4.0,3.055
2036,4.0,3.027
2037,5.0,3.059
2038,3.0,3.06
2039,4.0,3.045
2040,4.0,3.045
2041,3.0,3.091
2042,5.0,3.067
2043,5.0,3.085
2044,2.0,3.101
2045,4.0,3.116
2046,5.0,3.036
2047,4.0,3.041
2048,3.0,3.044
2049,4.0,3.033
2050,4.0,3.093
2051,2.0,2.997
2052,4.0,3.064
2053,1.0,3.057
2054,3.0,3.052
2055,4.0,3.087
2056,4.0,3.072
2057,4.0,3.056
2058,3.0,3.014
2059,4.0,3.059
2060,4.0,3.051
2061,3.0,2.988
2062,4.0,3.044
2063,4.0,3.036
2064,5.0,3.12
2065,4.0,3.058
2066,4.0,3.046
2067,4.0,3.096
2068,4.0,3.049
2069,5.0,3.027
2070,5.0,3.11
2071,4.0,3.049
2072,4.0,3.055
2073,5.0,3.051
2074,4.0,3.014
2075,5.0,3.086
2076,5.0,3.019
2077,5.0,3.04
2078,3.0,3.083
2079,4.0,3.073
2080,5.0,3.051
2081,5.0,3.013
2082,5.0,3.049
2083,5.0,3.01
2084,4.0,3.065
2085,4.0,3.068
2086,3.0,3.04
2087,4.0,3.039
2088,4.0,3.131
2089,4.0,3.011
2090,4.0,3.08
2091,4.0,3.085
2092,3.0,3.036
2093,5.0,3.091
2094,4.0,3.122
2095,3.0,3.073
2096,5.0,3.005
2097,4.0,3.013
2098,5.0,3.071
2099,3.0,3.06
2100,4.0,2.992
2101,3.0,3.044
2102,4.0,3.048
2103,4.0,3.062
2104,4.0,3.051
2105,5.0,3.069
2106,5.0,3.055
2107,5.0,2.968
2108,2.0,3.091
2109,4.0,3.049
2110,5.0,3.05
2111,3.0,3.102
2112,3.0,3.066
2113,4.0,3.067
2114,4.0,3.029
2115,4.0,3.102
2116,3.0,3.091
2117,4.0,3.086
2118,3.0,3.076
2119,4.0,3.049
2120,4.0,3.076
2121,4.0,3.021
2122,3.0,3.06
2123,4.0,3.061
2124,4.0,3.037
2125,4.0,3.024
2126,4.0,3.015
2127,4.0,3.069
2128,3.0,3.065
2129,4.0,3.021
2130,4.0,3.028
2131,2.0,3.085
2132,3.0,3.088
2133,4.0,3.091
2134,3.0,3.003
2135,5.0,3.028
2136,3.0,3.117
2137,4.0,3.04
2138,5.0,3.123
2139,4.0,3.062
2140,3.0,3.048
2141,3.0,3.045
2142,5.0,3.032
2143,4.0,3.054
2144,3.0,3.08
2145,5.0,3.061
2146,4.0,3.055
2147,5.0,3.087
2148,5.0,3.005
2149,4.0,3.066
2150,4.0,3.023
2151,5.0,3.011
2152,4.0,3.077
2153,3.0,3.1
2154,4.0,3.066
2155,5.0,3.05
2156,3.0,3.075
2157,4.0,3.043
2158,3.0,3.044
2159,4.0,3.094
2160,5.0,3.092
2161,4.0,3.036
2162,2.0,3.053
2163,4.0,3.063
2164,4.0,3.107
2165,5.0,3.076
2166,3.0,3.055
2167,4.0,3.108
2168,5.0,3.032
2169,3.0,3.047
2170,3.0,3.099
2171,5.0,3.063
2172,3.0,3.045
2173,3.0,3.067
2174,3.0,3.059
2175,3.0,3.037
2176,3.0,3.004
2177,4.0,3.066
2178,3.0,3.06
2179,3.0,3.098
2180,4.0,3.07
2181,3.0,3.016
2182,4.0,3.076
2183,2.0,3.088
2184,2.0,3.108
2185,4.0,3.072
2186,1.0,3.109
2187,4.0,3.065
2188,5.0,3.114
2189,4.0,3.039
2190,5.0,3.049
2191,4.0,3.083
2192,5.0,3.047
2193,5.0,3.046
2194,4.0,3.017
2195,2.0,3.071
2196,2.0,3.046
2197,3.0,3.064
2198,5.0,3.082
2199,3.0,3.078
2200,5.0,3.062
2201,3.0,3.054
2202,3.0,3.028
2203,4.0,3.06
2204,4.0,3.058
2205,4.0,3.087
2206,4.0,3.082
2207,4.0,3.058
2208,3.0,3.045
2209,3.0,3.067
2210,2.0,3.081
2211,4.0,3.061
2212,4.0,3.084
2213,4.0,3.036
2214,4.0,3.06
2215,2.0,3.057
2216,3.0,3.096
2217,4.0,3.111
2218,1.0,3.081
2219,1.0,3.087
2220,1.0,3.04
2221,3.0,2.981
2222,3.0,3.092
2223,4.0,3.104
2224,3.0,3.058
2225,3.0,3.07
2226,5.0,3.067
2227,4.0,3.041
2228,4.0,3.068
2229,3.0,3.123
2230,3.0,3.073
2231,2.0,3.063
2232,3.0,3.054
2233,4.0,3.055
2234,2.0,3.009
2235,4.0,3.081
2236,1.0,3.054
2237,2.0,3.072
2238,1.0,3.037
2239,3.0,3.025
2240,2.0,3.069
2241,2.0,3.064
2242,3.0,3.032
2243,3.0,3.051
2244,3.0,3.051
2245,4.0,3.055
2246,5.0,3.044
2247,3.0,3.067
2248,3.0,3.067
2249,3.0,3.089
2250,4.0,3.062
2251,3.0,3.044
2252,3.0,3.017
2253,4.0,3.083
2254,3.0,3.054
2255,2.0,3.065
2256,4.0,3.109
2257,1.0,3.061
2258,4.0,2.982
2259,3.0,3.115
2260,4.0,3.07
2261,3.0,3.032
2262,4.0,3.069
2263,2.0,3.077
2264,3.0,3.058
2265,1.0,3.109
2266,1.0,3.097
2267,4.0,3.103
2268,4.0,3.084
2269,4.0,2.935
2270,4.0,3.059
2271,3.0,3.091
2272,4.0,3.085
2273,4.0,3.036
2274,3.0,3.041
2275,3.0,3.044
2276,3.0,3.051
2277,4.0,3.019
2278,4.0,3.04
2279,3.0,3.051
2280,3.0,3.013
2281,5.0,3.05
2282,3.0,3.071
2283,4.0,3.048
2284,4.0,2.968
2285,4.0,3.064
2286,4.0,3.028
2287,5.0,3.028
2288,2.0,3.04
2289,2.0,3.123
2290,3.0,3.033
2291,4.0,3.087
2292,3.0,3.087
2293,5.0,3.096
2294,5.0,3.081
2295,3.0,3.054
2296,5.0,3.005
2297,4.0,3.078
2298,2.0,3.077
2299,3.0,3.066
2300,4.0,3.043
2301,4.0,3.01
2302,4.0,3.063
2303,5.0,3.041
2304,4.0,3.103
2305,4.0,3.1
2306,4.0,3.063
2307,3.0,3.077
2308,4.0,3.039
2309,5.0,3.049
2310,3.0,3.083
2311,5.0,3.07
2312,5.0,3.046
2313,3.0,3.036
2314,5.0,3.033
2315,5.0,3.067
2316,5.0,3.055
2317,4.0,3.041
2318,5.0,3.078
2319,5.0,3.055
2320,4.0,3.084
2321,3.0,3.1
2322,2.0,3.055
2323,4.0,3.027
2324,3.0,3.045
2325,4.0,3.085
2326,3.0,3.041
2327,4.0,3.056
2328,5.0,3.044
2329,3.0,3.12
2330,4.0,3.046
2331,4.0,3.049
2332,5.0,3.027
2333,5.0,3.11
2334,3.0,3.055
2335,3.0,3.091
2336,4.0,3.015
2337,1.0,3.003
2338,3.0,3.087
2339,3.0,3.059
2340,3.0,3.037
2341,1.0,3.004
2342,4.0,3.039
2343,2.0,3.077
2344,2.0,3.085
2345,5.0,3.051
2346,5.0,3.079
2347,4.0,3.084
2348,4.0,3.055
2349,4.0,3.096
2350,3.0,3.036
2351,3.0,3.046
2352,4.0,3.096
2353,5.0,3.027
2354,3.0,3.11
2355,3.0,3.055
2356,4.0,3.065
2357,3.0,3.065
2358,3.0,3.004
2359,2.0,3.07
2360,3.0,3.056
2361,4.0,3.013
2362,5.0,3.084
2363,4.0,3.1
2364,2.0,3.027
2365,4.0,3.085
2366,4.0,3.041
2367,4.0,3.096
2368,5.0,3.11
2369,4.0,3.065
2370,4.0,3.091
2371,5.0,3.015
2372,2.0,3.059
2373,4.0,3.084
2374,3.0,3.1
2375,1.0,3.045
2376,4.0,3.085
2377,3.0,3.056
2378,3.0,3.044
2379,5.0,3.12
2380,2.0,3.096
2381,4.0,3.027
2382,4.0,3.11
2383,4.0,3.071
2384,4.0,3.055
2385,3.0,3.08
2386,4.0,3.015
2387,3.0,3.077
2388,4.0,3.085
2389,5.0,3.084
2390,4.0,2.935
2391,4.0,3.107
2392,2.0,3.077
2393,4.0,3.059
2394,3.0,3.027
2395,4.0,3.059
2396,2.0,3.045
2397,4.0,3.045
2398,3.0,3.091
2399,3.0,3.067
2400,4.0,3.085
2401,3.0,3.101
2402,4.0,3.116
2403,4.0,3.036
2404,4.0,3.033
2405,2.0,3.093
2406,4.0,3.064
2407,3.0,3.065
2408,3.0,3.087
2409,4.0,3.072
2410,4.0,3.056
2411,3.0,3.014
2412,3.0,3.059
2413,4.0,3.051
2414,3.0,3.044
2415,4.0,3.12
2416,3.0,3.096
2417,5.0,3.027
2418,4.0,3.051
2419,3.0,3.014
2420,4.0,3.086
2421,4.0,3.019
2422,4.0,3.04
2423,4.0,3.083
2424,4.0,3.073
2425,4.0,3.051
2426,4.0,3.013
2427,3.0,3.049
2428,4.0,3.01
2429,4.0,3.068
2430,3.0,3.04
2431,2.0,3.039
2432,3.0,3.131
2433,4.0,3.011
2434,3.0,3.05
2435,3.0,3.085
2436,3.0,3.036
2437,3.0,3.091
2438,4.0,3.122
2439,4.0,3.005
2440,3.0,3.013
2441,4.0,3.071
2442,4.0,3.06
2443,4.0,3.048
2444,4.0,3.062
2445,4.0,3.051
2446,4.0,3.055
2447,4.0,2.968
2448,5.0,3.091
2449,4.0,3.067
2450,4.0,3.102
2451,4.0,3.091
2452,4.0,3.086
2453,2.0,3.073
2454,3.0,3.049
2455,4.0,3.064
2456,3.0,3.076
2457,4.0,3.021
2458,4.0,3.029
2459,4.0,3.061
2460,4.0,3.069
2461,3.0,3.028
2462,2.0,3.085
2463,4.0,3.05
2464,3.0,3.088
2465,4.0,3.091
2466,4.0,3.117
2467,3.0,3.04
2468,4.0,3.123
2469,4.0,3.062
2470,4.0,3.033
2471,5.0,3.087
2472,2.0,3.032
2473,4.0,3.087
2474,4.0,3.07
2475,3.0,3.054
2476,2.0,3.08
2477,5.0,3.061
2478,3.0,3.055
2479,4.0,3.087
2480,3.0,3.023
2481,5.0,3.078
2482,4.0,3.011
2483,4.0,3.1
2484,3.0,3.066
2485,4.0,3.05
2486,3.0,3.037
2487,4.0,3.012
2488,5.0,3.075
2489,4.0,3.043
2490,3.0,3.01
2491,5.0,3.092
2492,4.0,3.036
2493,4.0,3.053
2494,4.0,3.063
2495,3.0,3.107
2496,5.0,3.076
2497,2.0,3.108
2498,3.0,3.032
2499,3.0,3.047
2500,4.0,3.067
2501,4.0,3.103
2502,4.0,3.005
2503,4.0,3.1
2504,3.0,3.063
2505,4.0,3.085
2506,3.0,3.099
2507,3.0,3.059
2508,3.0,3.077
2509,3.0,3.06
2510,3.0,3.016
2511,2.0,3.088
2512,3.0,3.108
2513,4.0,3.1
2514,3.0,3.039
2515,3.0,3.083
2516,3.0,3.085
2517,4.0,3.046
2518,4.0,3.017
2519,4.0,3.049
2520,3.0,3.071
2521,4.0,3.079
2522,4.0,3.082
2523,3.0,3.054
2524,3.0,3.058
2525,2.0,3.087
2526,3.0,3.082
2527,2.0,3.045
2528,3.0,3.081
2529,3.0,3.036
2530,3.0,3.111
2531,3.0,3.062
2532,4.0,3.069
2533,3.0,3.087
2534,3.0,3.04
2535,3.0,3.091
2536,2.0,3.076
2537,2.0,3.07
2538,3.0,3.068
2539,3.0,3.073
2540,4.0,3.055
2541,4.0,3.081
2542,2.0,3.059
2543,2.0,3.072
2544,4.0,3.055
2545,4.0,3.094
2546,5.0,3.013
2547,3.0,3.078
2548,3.0,3.067
2549,3.0,3.067
2550,5.0,3.035
2551,4.0,3.089
2552,4.0,3.062
2553,3.0,3.083
2554,4.0,3.06
2555,3.0,3.071
2556,3.0,3.065
2557,3.0,3.053
2558,1.0,3.077
2559,5.0,3.084
2560,5.0,3.036
2561,5.0,3.027
2562,4.0,3.051
2563,4.0,3.073
2564,5.0,3.091
2565,2.0,3.087
2566,4.0,3.066
2567,4.0,3.01
2568,5.0,3.076
2569,3.0,3.039
2570,3.0,3.06
2571,5.0,3.033
2572,5.0,3.067
2573,4.0,3.041
2574,4.0,3.084
2575,4.0,3.1
2576,2.0,3.027
2577,4.0,3.085
2578,4.0,3.041
2579,4.0,3.077
2580,5.0,3.12
2581,4.0,3.027
2582,3.0,3.11
2583,4.0,3.049
2584,4.0,3.055
2585,4.0,3.065
2586,4.0,3.015
2587,3.0,3.087
2588,2.0,3.077
2589,3.0,3.082
2590,4.0,3.084
2591,1.0,3.107
2592,2.0,3.077
2593,3.0,3.059
2594,2.0,3.055
2595,4.0,3.027
2596,4.0,3.059
2597,2.0,3.045
2598,4.0,3.091
2599,2.0,3.085
2600,3.0,3.116
2601,5.0,3.036
2602,2.0,3.041
2603,1.0,2.997
2604,2.0,3.064
2605,3.0,3.087
2606,5.0,3.072
2607,3.0,3.059
2608,1.0,3.051
2609,3.0,3.036
2610,3.0,3.12
2611,3.0,3.046
2612,5.0,3.027
2613,5.0,3.11
2614,4.0,3.055
2615,3.0,3.051
2616,4.0,3.014
2617,3.0,3.086
2618,2.0,3.019
2619,4.0,3.04
2620,3.0,3.073
2621,3.0,3.051
2622,4.0,3.013
2623,3.0,3.061
2624,4.0,3.065
2625,2.0,3.068
2626,2.0,3.04
2627,2.0,3.039
2628,3.0,3.131
2629,3.0,3.05
2630,4.0,3.085
2631,4.0,3.091
2632,4.0,3.122
2633,1.0,3.07
