,GT,Predict
1362,4.0,3.618
1363,4.0,4.097
1364,5.0,2.429
1365,5.0,3.656
1366,5.0,3.468
1367,2.0,2.818
1368,4.0,3.376
1369,1.0,2.51
1370,2.0,3.125
1371,3.0,2.426
1372,2.0,2.877
1373,5.0,3.507
1374,3.0,3.337
1375,5.0,3.807
1376,5.0,3.722
1377,3.0,3.929
1378,4.0,3.979
1379,1.0,3.293
1380,5.0,4.06
1381,3.0,2.548
1382,2.0,3.797
1383,4.0,4.153
1384,5.0,4.056
1385,2.0,3.62
1386,5.0,3.731
1387,2.0,2.877
1388,5.0,3.692
1389,3.0,2.741
1390,3.0,4.283
1391,3.0,3.0
1392,1.0,3.103
1393,1.0,3.387
1394,4.0,3.749
1395,5.0,3.437
1396,2.0,3.115
1397,3.0,3.551
1398,5.0,3.538
1399,4.0,4.176
1400,5.0,4.107
1401,4.0,3.358
1402,5.0,3.978
1403,2.0,2.866
1404,3.0,3.387
1405,5.0,4.021
1406,4.0,3.092
1407,3.0,2.902
1408,2.0,3.706
1409,1.0,3.199
1410,4.0,3.85
1411,4.0,3.899
1412,1.0,2.65
1413,1.0,3.181
1414,4.0,2.866
1415,2.0,3.117
1416,2.0,2.792
1417,5.0,3.19
1418,1.0,3.392
1419,2.0,2.924
1420,5.0,3.906
1421,3.0,2.771
1422,4.0,2.759
1423,5.0,3.669
1424,3.0,3.156
1425,5.0,4.08
1426,4.0,2.736
1427,5.0,4.065
1428,4.0,3.434
1429,3.0,3.68
1430,4.0,4.296
1431,5.0,3.898
1432,3.0,3.979
1433,4.0,3.857
1434,5.0,3.968
1435,3.0,3.144
1436,4.0,3.729
1437,5.0,3.815
1438,4.0,3.561
1439,4.0,3.813
1440,4.0,4.147
1441,3.0,3.757
1442,3.0,3.935
1443,4.0,3.596
1444,5.0,3.74
1445,3.0,4.017
1446,5.0,4.144
1447,2.0,3.253
1448,4.0,4.036
1449,5.0,4.423
1450,5.0,4.102
1451,5.0,3.882
1452,2.0,3.41
1453,3.0,3.582
1454,4.0,3.401
1455,4.0,3.373
1456,4.0,3.774
1457,3.0,3.533
1458,4.0,3.977
1459,5.0,3.599
1460,5.0,3.906
1461,3.0,3.687
1462,4.0,3.836
1463,5.0,4.097
1464,4.0,3.441
1465,4.0,3.364
1466,4.0,3.987
1467,5.0,3.699
1468,3.0,4.282
1469,3.0,4.112
1470,5.0,2.57
1471,5.0,2.96
1472,3.0,3.294
1473,3.0,3.663
1474,3.0,3.154
1475,4.0,3.225
1476,5.0,3.39
1477,2.0,3.729
1478,1.0,2.621
1479,3.0,2.595
1480,5.0,3.962
1481,4.0,3.204
1482,3.0,3.588
1483,4.0,3.873
1484,4.0,3.377
1485,5.0,3.329
1486,4.0,2.197
1487,5.0,3.78
1488,3.0,3.644
1489,4.0,3.695
1490,3.0,3.091
1491,4.0,3.207
1492,4.0,3.805
1493,3.0,3.844
1494,4.0,4.069
1495,4.0,3.913
1496,4.0,4.375
1497,4.0,2.835
1498,3.0,3.536
1499,3.0,3.793
1500,3.0,3.42
1501,5.0,3.793
1502,4.0,3.54
1503,4.0,3.123
1504,5.0,4.346
1505,4.0,3.8
1506,1.0,3.341
1507,4.0,3.973
1508,3.0,3.616
1509,3.0,3.087
1510,4.0,3.641
1511,4.0,3.887
1512,2.0,3.077
1513,2.0,3.538
1514,4.0,3.673
1515,3.0,3.367
1516,3.0,3.409
1517,4.0,3.701
1518,5.0,3.693
1519,3.0,3.923
1520,4.0,4.039
1521,5.0,4.144
1522,3.0,3.592
1523,3.0,3.683
1524,4.0,3.884
1525,3.0,3.56
1526,4.0,4.028
1527,3.0,3.767
1528,4.0,3.983
1529,5.0,3.618
1530,1.0,3.271
1531,4.0,3.826
1532,2.0,3.403
1533,4.0,3.708
1534,3.0,4.119
1535,3.0,3.83
1536,4.0,3.721
1537,5.0,3.381
1538,3.0,3.933
1539,4.0,3.757
1540,4.0,3.917
1541,4.0,3.578
1542,4.0,3.951
1543,3.0,2.835
1544,5.0,3.879
1545,4.0,3.221
1546,3.0,3.43
1547,3.0,3.325
1548,3.0,3.475
1549,2.0,3.044
1550,1.0,2.821
1551,4.0,3.815
1552,4.0,4.053
1553,3.0,3.086
1554,3.0,3.555
1555,4.0,4.183
1556,2.0,2.723
1557,4.0,2.538
1558,4.0,3.821
1559,5.0,3.881
1560,3.0,3.923
1561,3.0,4.029
1562,4.0,3.333
1563,4.0,3.947
1564,4.0,3.863
1565,2.0,2.649
1566,3.0,3.441
1567,4.0,4.194
1568,3.0,3.403
1569,1.0,3.307
1570,3.0,3.692
1571,3.0,3.256
1572,3.0,3.27
1573,4.0,3.767
1574,4.0,4.126
1575,4.0,3.664
1576,5.0,4.039
1577,4.0,3.901
1578,3.0,3.987
1579,3.0,2.84
1580,2.0,3.102
1581,5.0,3.101
1582,4.0,4.097
1583,4.0,3.632
1584,4.0,3.98
1585,4.0,3.806
1586,4.0,3.689
1587,4.0,3.294
1588,3.0,2.956
1589,4.0,3.803
1590,4.0,3.616
1591,4.0,3.356
1592,1.0,3.837
1593,3.0,3.567
1594,3.0,3.124
1595,2.0,2.846
1596,4.0,3.412
1597,3.0,3.483
1598,4.0,3.782
1599,4.0,4.169
1600,5.0,4.239
1601,5.0,4.072
1602,4.0,3.64
1603,3.0,3.756
1604,3.0,3.649
1605,3.0,3.79
1606,5.0,3.542
1607,4.0,3.584
1608,2.0,2.604
1609,1.0,2.463
1610,4.0,3.928
1611,4.0,3.392
1612,4.0,3.261
1613,1.0,4.128
1614,4.0,3.498
1615,2.0,3.465
1616,5.0,4.01
1617,4.0,3.804
1618,2.0,3.825
1619,4.0,3.462
1620,4.0,3.575
1621,3.0,3.709
1622,4.0,3.732
1623,5.0,3.808
1624,4.0,3.822
1625,4.0,3.442
1626,5.0,3.55
1627,4.0,4.093
1628,3.0,2.878
1629,4.0,3.203
1630,4.0,3.834
1631,3.0,3.371
1632,1.0,3.379
1633,3.0,2.895
1634,4.0,3.525
1635,4.0,3.514
1636,4.0,3.389
1637,5.0,4.273
1638,3.0,3.164
1639,3.0,3.685
1640,5.0,3.268
1641,1.0,3.611
1642,4.0,3.5
1643,1.0,2.65
1644,3.0,2.687
1645,5.0,3.587
1646,5.0,4.222
1647,5.0,4.018
1648,3.0,3.857
1649,4.0,3.731
1650,4.0,4.107
1651,3.0,4.026
1652,4.0,3.782
1653,3.0,3.46
1654,4.0,3.145
1655,3.0,3.706
1656,4.0,3.183
1657,4.0,3.432
1658,4.0,3.679
1659,4.0,3.614
1660,4.0,3.26
1661,3.0,3.199
1662,4.0,3.695
1663,4.0,3.149
1664,4.0,3.707
1665,4.0,3.788
1666,4.0,3.838
1667,4.0,3.336
1668,3.0,3.175
1669,4.0,3.857
1670,3.0,4.336
1671,3.0,3.609
1672,4.0,3.439
1673,3.0,3.08
1674,5.0,3.631
1675,5.0,3.513
1676,5.0,3.532
1677,5.0,3.342
1678,4.0,2.847
1679,3.0,2.665
1680,2.0,3.697
1681,4.0,3.448
1682,3.0,2.957
1683,4.0,3.28
1684,5.0,4.374
1685,5.0,3.255
1686,4.0,3.32
1687,2.0,2.997
1688,5.0,3.953
1689,5.0,3.279
1690,4.0,2.953
1691,2.0,2.655
1692,3.0,3.737
1693,3.0,2.842
1694,3.0,3.359
1695,5.0,3.969
1696,4.0,2.963
1697,3.0,2.954
1698,2.0,2.491
1699,5.0,3.795
1700,3.0,2.933
1701,4.0,4.131
1702,4.0,3.735
1703,4.0,2.934
1704,5.0,3.73
1705,3.0,3.235
1706,2.0,3.288
1707,5.0,2.966
1708,3.0,3.117
1709,2.0,2.627
1710,4.0,3.355
1711,4.0,3.436
1712,5.0,3.468
1713,3.0,3.172
1714,2.0,4.043
1715,3.0,3.09
1716,5.0,3.642
1717,3.0,3.442
1718,4.0,3.303
1719,4.0,3.719
1720,5.0,3.898
1721,5.0,3.836
1722,5.0,3.246
1723,3.0,3.439
1724,5.0,4.035
1725,4.0,4.03
1726,4.0,3.951
1727,5.0,3.764
1728,5.0,3.617
1729,5.0,3.78
1730,2.0,2.643
1731,4.0,3.687
1732,5.0,2.725
1733,5.0,4.218
1734,5.0,3.559
1735,5.0,3.533
1736,5.0,3.278
1737,2.0,2.977
1738,3.0,3.222
1739,5.0,3.884
1740,5.0,4.082
1741,3.0,2.605
1742,1.0,2.706
1743,1.0,3.663
1744,3.0,2.643
1745,4.0,2.768
1746,3.0,2.894
1747,5.0,3.867
1748,2.0,3.108
1749,4.0,3.293
1750,5.0,3.584
1751,4.0,3.409
1752,3.0,3.309
1753,3.0,2.516
1754,2.0,3.6
1755,2.0,3.437
1756,4.0,2.873
1757,4.0,3.833
1758,5.0,3.886
1759,1.0,3.02
1760,4.0,2.782
1761,2.0,2.185
1762,5.0,3.98
1763,4.0,3.229
1764,3.0,2.82
1765,3.0,3.491
1766,2.0,2.855
1767,3.0,3.19
1768,4.0,4.064
1769,2.0,2.709
1770,5.0,3.271
1771,4.0,3.526
1772,5.0,3.834
1773,3.0,3.745
1774,3.0,2.954
1775,4.0,3.064
1776,5.0,3.642
1777,2.0,2.355
1778,4.0,4.015
1779,4.0,4.278
1780,3.0,3.646
1781,1.0,2.83
1782,5.0,3.736
1783,3.0,3.114
1784,5.0,3.582
1785,3.0,3.027
1786,4.0,3.844
1787,4.0,3.253
1788,5.0,3.708
1789,3.0,3.489
1790,4.0,3.438
1791,5.0,3.936
1792,5.0,4.217
1793,5.0,3.958
1794,5.0,4.255
1795,5.0,3.95
1796,2.0,3.758
1797,5.0,3.812
1798,4.0,3.648
1799,4.0,3.084
1800,5.0,4.129
1801,5.0,3.658
1802,4.0,3.168
1803,5.0,3.611
1804,4.0,3.764
1805,1.0,3.229
1806,1.0,3.745
1807,3.0,2.926
1808,5.0,2.943
1809,5.0,3.246
1810,1.0,3.318
1811,3.0,3.07
1812,4.0,3.638
1813,3.0,3.293
1814,4.0,3.59
1815,4.0,3.848
1816,5.0,4.028
1817,5.0,3.933
1818,5.0,4.049
1819,5.0,4.034
1820,4.0,3.664
1821,4.0,3.678
1822,1.0,2.636
1823,5.0,3.927
1824,3.0,3.363
1825,5.0,3.975
1826,5.0,3.705
1827,4.0,3.804
1828,4.0,3.451
1829,4.0,3.575
1830,2.0,3.302
1831,5.0,4.102
1832,5.0,4.331
1833,4.0,3.211
1834,5.0,4.145
1835,4.0,2.562
1836,5.0,4.195
1837,5.0,3.873
1838,4.0,3.533
1839,2.0,3.586
1840,5.0,4.407
1841,4.0,3.542
1842,3.0,3.152
1843,3.0,3.798
1844,4.0,3.272
1845,5.0,3.398
1846,4.0,3.197
1847,3.0,2.966
1848,5.0,3.867
1849,3.0,3.167
1850,4.0,3.289
1851,4.0,3.309
1852,4.0,3.57
1853,1.0,2.524
1854,4.0,3.867
1855,4.0,3.11
1856,3.0,2.708
1857,2.0,2.864
1858,3.0,3.482
1859,4.0,3.554
1860,2.0,2.243
1861,4.0,3.349
1862,5.0,3.523
1863,1.0,3.073
1864,4.0,3.611
1865,3.0,2.973
1866,4.0,3.591
1867,4.0,3.864
1868,5.0,3.812
1869,4.0,3.586
1870,4.0,3.661
1871,3.0,2.688
1872,2.0,3.083
1873,3.0,3.314
1874,5.0,3.619
1875,4.0,3.523
1876,3.0,2.624
1877,4.0,3.306
1878,3.0,2.833
1879,4.0,3.563
1880,3.0,3.536
1881,5.0,3.65
1882,5.0,3.885
1883,4.0,3.798
1884,3.0,3.5
1885,3.0,3.236
1886,4.0,4.034
1887,4.0,4.005
1888,4.0,3.796
1889,3.0,3.321
1890,3.0,2.832
1891,4.0,3.497
1892,1.0,2.584
1893,4.0,2.753
1894,5.0,4.203
1895,4.0,3.709
1896,4.0,3.445
1897,2.0,2.356
1898,4.0,4.068
1899,2.0,2.962
1900,5.0,3.849
1901,4.0,3.427
1902,5.0,3.849
1903,3.0,3.354
1904,4.0,3.459
1905,3.0,2.583
1906,3.0,3.252
1907,2.0,2.764
1908,2.0,2.489
1909,3.0,2.988
1910,5.0,3.76
1911,4.0,3.24
1912,5.0,4.104
1913,2.0,2.801
1914,4.0,3.752
1915,4.0,3.333
1916,3.0,2.602
1917,4.0,3.841
1918,3.0,2.898
1919,4.0,3.672
1920,3.0,2.872
1921,4.0,3.372
1922,2.0,2.864
1923,3.0,3.508
1924,3.0,2.811
1925,5.0,3.691
1926,4.0,3.047
1927,3.0,3.577
1928,4.0,3.594
1929,3.0,3.019
1930,2.0,3.263
1931,4.0,3.602
1932,5.0,3.956
1933,3.0,3.109
1934,3.0,2.73
1935,5.0,3.918
1936,4.0,3.594
1937,3.0,2.594
1938,3.0,2.803
1939,2.0,3.014
1940,3.0,3.393
1941,4.0,3.838
1942,3.0,2.251
1943,4.0,3.52
1944,4.0,3.669
1945,4.0,3.397
1946,5.0,4.046
1947,3.0,3.084
1948,5.0,4.364
1949,5.0,3.927
1950,4.0,3.51
1951,3.0,2.904
1952,3.0,3.776
1953,3.0,3.521
1954,4.0,2.798
1955,4.0,3.679
1956,2.0,2.997
1957,1.0,2.653
1958,3.0,2.571
1959,4.0,3.396
1960,5.0,4.035
1961,4.0,3.474
1962,4.0,3.381
1963,5.0,4.196
1964,2.0,3.165
1965,5.0,3.908
1966,4.0,3.744
1967,3.0,3.203
1968,4.0,3.253
1969,4.0,3.635
1970,3.0,2.901
1971,5.0,3.777
1972,4.0,3.156
1973,4.0,3.462
1974,5.0,3.69
1975,3.0,3.388
1976,5.0,3.772
1977,3.0,3.496
1978,4.0,3.188
1979,3.0,2.675
1980,4.0,3.282
1981,4.0,3.729
1982,4.0,3.713
1983,4.0,3.534
1984,4.0,3.367
1985,5.0,3.639
1986,3.0,3.429
1987,1.0,2.634
1988,4.0,3.152
1989,3.0,2.76
1990,3.0,3.985
1991,5.0,4.291
1992,4.0,3.244
1993,5.0,3.718
1994,4.0,3.188
1995,1.0,2.141
1996,5.0,3.79
1997,3.0,2.814
1998,4.0,3.902
1999,3.0,2.871
2000,5.0,4.163
2001,5.0,3.638
2002,4.0,3.845
2003,4.0,3.482
2004,4.0,3.67
2005,4.0,3.487
2006,4.0,3.238
2007,5.0,4.271
2008,5.0,4.094
2009,5.0,4.161
2010,5.0,3.448
2011,3.0,3.327
2012,3.0,3.12
2013,4.0,2.715
2014,4.0,3.952
2015,2.0,2.686
2016,5.0,4.034
2017,4.0,3.602
2018,3.0,3.493
2019,5.0,3.829
2020,4.0,2.957
2021,1.0,2.636
2022,4.0,3.988
2023,4.0,3.735
2024,2.0,3.113
2025,4.0,3.889
2026,1.0,2.182
2027,4.0,3.281
2028,4.0,3.427
2029,3.0,3.257
2030,5.0,3.861
2031,4.0,3.937
2032,4.0,3.55
2033,5.0,4.236
2034,5.0,4.048
2035,4.0,3.457
2036,4.0,3.35
2037,1.0,3.168
2038,3.0,3.26
2039,3.0,3.514
2040,3.0,2.441
2041,4.0,3.615
2042,3.0,3.191
2043,3.0,3.171
2044,2.0,2.6
2045,4.0,3.364
2046,4.0,3.779
2047,5.0,4.142
2048,4.0,3.318
2049,4.0,3.307
2050,3.0,2.99
2051,4.0,3.309
2052,4.0,3.311
2053,4.0,3.982
2054,4.0,3.341
2055,5.0,4.14
2056,5.0,4.175
2057,5.0,4.007
2058,3.0,3.836
2059,5.0,4.053
2060,4.0,3.861
2061,4.0,3.624
2062,5.0,3.97
2063,3.0,3.246
2064,4.0,3.976
2065,5.0,3.676
2066,3.0,3.822
2067,5.0,4.367
2068,3.0,3.563
2069,4.0,3.971
2070,4.0,3.738
2071,4.0,4.007
2072,3.0,3.517
2073,5.0,4.212
2074,4.0,3.648
2075,4.0,3.792
2076,4.0,3.939
2077,4.0,3.919
2078,4.0,4.344
2079,2.0,3.196
2080,4.0,3.972
2081,5.0,3.422
2082,3.0,4.179
2083,4.0,3.974
2084,5.0,4.115
2085,3.0,3.743
2086,3.0,3.539
2087,3.0,3.278
2088,4.0,4.224
2089,3.0,3.182
2090,4.0,3.693
2091,2.0,3.784
2092,4.0,3.701
2093,4.0,3.478
2094,5.0,4.088
2095,4.0,4.17
2096,5.0,3.883
2097,4.0,3.752
2098,3.0,3.656
2099,4.0,3.597
2100,5.0,3.776
2101,2.0,3.471
2102,5.0,3.593
2103,5.0,3.642
2104,3.0,4.197
2105,1.0,3.01
2106,4.0,4.158
2107,4.0,3.983
2108,4.0,3.698
2109,1.0,2.616
2110,5.0,4.327
2111,2.0,2.901
2112,3.0,3.379
2113,3.0,3.311
2114,4.0,3.704
2115,2.0,3.46
2116,3.0,2.994
2117,4.0,2.932
2118,4.0,3.463
2119,5.0,2.809
2120,2.0,3.278
2121,3.0,3.494
2122,5.0,2.626
2123,3.0,2.832
2124,4.0,3.762
2125,4.0,3.359
2126,3.0,3.501
2127,4.0,3.893
2128,3.0,3.096
2129,4.0,4.092
2130,3.0,2.493
2131,4.0,3.286
2132,3.0,3.653
2133,4.0,3.347
2134,4.0,3.324
2135,4.0,3.667
2136,3.0,3.426
2137,3.0,3.608
2138,3.0,2.572
2139,2.0,2.768
2140,3.0,3.867
2141,4.0,3.262
2142,5.0,4.1
2143,5.0,3.638
2144,2.0,2.904
2145,2.0,3.415
2146,4.0,3.408
2147,4.0,3.246
2148,4.0,3.685
2149,4.0,3.965
2150,4.0,3.725
2151,4.0,4.121
2152,3.0,3.359
2153,3.0,3.555
2154,3.0,3.139
2155,4.0,3.702
2156,4.0,3.556
2157,4.0,4.27
2158,4.0,3.566
2159,1.0,3.067
2160,4.0,3.097
2161,3.0,3.622
2162,2.0,3.178
2163,4.0,3.286
2164,3.0,3.533
2165,4.0,3.652
2166,3.0,3.125
2167,3.0,3.614
2168,3.0,3.364
2169,4.0,3.802
2170,3.0,3.079
2171,4.0,3.39
2172,3.0,2.702
2173,3.0,3.636
2174,4.0,3.942
2175,4.0,3.922
2176,4.0,3.671
2177,3.0,3.487
2178,3.0,3.288
2179,3.0,3.785
2180,4.0,2.706
2181,4.0,3.944
2182,4.0,3.617
2183,3.0,4.005
2184,3.0,3.025
2185,2.0,3.512
2186,3.0,3.583
2187,2.0,3.49
2188,4.0,3.748
2189,3.0,3.29
2190,3.0,2.614
2191,3.0,3.208
2192,5.0,3.982
2193,4.0,3.701
2194,4.0,3.824
2195,4.0,3.563
2196,2.0,3.299
2197,4.0,3.64
2198,3.0,3.467
2199,4.0,3.556
2200,4.0,2.753
2201,2.0,2.688
2202,4.0,3.05
2203,4.0,4.084
2204,2.0,3.373
2205,4.0,3.769
2206,4.0,4.098
2207,4.0,3.982
2208,4.0,4.121
2209,3.0,3.565
2210,3.0,3.036
2211,3.0,3.235
2212,3.0,3.592
2213,4.0,4.142
2214,3.0,4.069
2215,3.0,3.599
2216,3.0,3.484
2217,5.0,3.891
2218,4.0,3.866
2219,4.0,3.654
2220,3.0,3.033
2221,4.0,3.699
2222,4.0,3.642
2223,3.0,3.221
2224,3.0,3.498
2225,2.0,2.782
2226,3.0,3.462
2227,3.0,2.7
2228,4.0,3.736
2229,4.0,3.561
2230,4.0,3.826
2231,4.0,3.708
2232,3.0,3.169
2233,3.0,3.543
2234,3.0,3.68
2235,4.0,3.922
2236,3.0,3.518
2237,5.0,4.095
2238,3.0,3.62
2239,3.0,3.374
2240,2.0,3.572
2241,4.0,2.94
2242,3.0,2.8
2243,5.0,4.292
2244,4.0,3.18
2245,3.0,2.934
2246,3.0,3.53
2247,3.0,3.328
2248,3.0,2.884
2249,4.0,3.768
2250,4.0,3.815
2251,4.0,3.523
2252,4.0,3.679
2253,4.0,3.419
2254,3.0,3.825
2255,4.0,4.057
2256,4.0,3.827
2257,3.0,3.084
2258,3.0,3.355
2259,4.0,4.19
2260,4.0,3.744
2261,2.0,2.698
2262,4.0,3.746
2263,3.0,3.365
2264,4.0,3.928
2265,4.0,3.462
2266,4.0,3.439
2267,3.0,3.356
2268,4.0,3.21
2269,3.0,3.031
2270,4.0,3.256
2271,3.0,3.508
2272,2.0,3.094
2273,2.0,2.944
2274,5.0,4.104
2275,4.0,3.694
2276,4.0,3.25
2277,4.0,3.826
2278,4.0,3.327
2279,4.0,3.229
2280,3.0,3.413
2281,2.0,3.174
2282,3.0,3.657
2283,4.0,3.754
2284,2.0,2.864
2285,3.0,3.394
2286,3.0,3.252
2287,2.0,3.883
2288,4.0,3.243
2289,2.0,3.084
2290,3.0,3.457
2291,4.0,3.58
2292,4.0,2.807
2293,4.0,3.918
2294,4.0,3.466
2295,5.0,2.879
2296,3.0,2.203
2297,3.0,2.931
2298,4.0,3.225
2299,3.0,3.559
2300,2.0,2.999
2301,3.0,3.266
2302,3.0,3.344
2303,4.0,3.225
2304,4.0,3.705
2305,4.0,3.823
2306,5.0,3.822
2307,4.0,3.793
2308,3.0,2.858
2309,4.0,4.368
2310,3.0,3.782
2311,5.0,4.347
2312,4.0,3.592
2313,4.0,3.871
2314,3.0,3.39
2315,4.0,3.421
2316,4.0,4.0
2317,3.0,3.243
2318,4.0,3.685
2319,5.0,3.842
2320,3.0,3.972
2321,5.0,4.101
2322,5.0,4.089
2323,5.0,3.717
2324,4.0,3.478
2325,5.0,4.259
2326,5.0,3.739
2327,4.0,3.698
2328,4.0,3.541
2329,4.0,3.508
2330,3.0,3.511
2331,5.0,4.092
2332,4.0,3.934
2333,4.0,4.097
2334,4.0,3.393
2335,4.0,3.664
2336,2.0,3.363
2337,3.0,3.408
2338,4.0,3.974
2339,3.0,3.634
2340,4.0,3.676
2341,2.0,3.434
2342,3.0,3.005
2343,4.0,3.746
2344,4.0,4.275
2345,4.0,3.558
2346,4.0,3.664
2347,4.0,3.703
2348,2.0,3.662
2349,3.0,3.237
2350,2.0,3.159
2351,5.0,3.974
2352,2.0,3.796
2353,4.0,3.709
2354,4.0,3.309
2355,4.0,3.78
2356,3.0,3.223
2357,2.0,3.223
2358,3.0,3.796
2359,3.0,4.215
2360,3.0,3.647
2361,1.0,2.563
2362,4.0,3.617
2363,3.0,3.153
2364,5.0,3.675
2365,2.0,3.51
2366,4.0,3.945
2367,5.0,3.93
2368,2.0,3.079
2369,1.0,3.445
2370,2.0,3.705
2371,2.0,3.61
2372,3.0,4.199
2373,4.0,3.794
2374,2.0,4.047
2375,4.0,4.063
2376,1.0,2.7
2377,3.0,3.704
2378,3.0,3.618
2379,3.0,3.337
2380,3.0,3.643
2381,4.0,3.458
2382,2.0,2.892
2383,3.0,3.754
2384,2.0,3.707
2385,4.0,3.609
2386,2.0,3.062
2387,3.0,4.052
2388,4.0,3.461
2389,3.0,2.216
2390,3.0,3.15
2391,4.0,3.875
2392,4.0,3.404
2393,2.0,2.673
2394,2.0,3.742
2395,5.0,4.186
2396,3.0,3.992
2397,3.0,3.404
2398,1.0,3.527
2399,5.0,3.984
2400,4.0,3.87
2401,4.0,4.282
2402,4.0,3.75
2403,3.0,3.75
2404,3.0,3.838
2405,4.0,3.659
2406,3.0,3.679
2407,4.0,3.898
2408,2.0,3.337
2409,4.0,3.787
2410,4.0,4.01
2411,2.0,3.336
2412,4.0,4.008
2413,2.0,3.538
2414,3.0,3.506
2415,2.0,4.014
2416,4.0,3.549
2417,4.0,4.07
2418,4.0,3.927
2419,4.0,4.148
2420,3.0,2.755
2421,4.0,3.691
2422,3.0,3.445
2423,2.0,3.839
2424,4.0,3.385
2425,1.0,3.476
2426,3.0,3.913
2427,5.0,3.681
2428,3.0,2.974
2429,3.0,4.216
2430,3.0,3.476
2431,3.0,3.786
2432,4.0,4.03
2433,4.0,3.445
2434,5.0,3.055
2435,2.0,3.827
2436,3.0,3.189
2437,3.0,4.015
2438,4.0,3.913
2439,4.0,3.767
2440,3.0,3.813
2441,5.0,3.932
2442,3.0,3.289
2443,4.0,4.111
2444,1.0,3.11
2445,3.0,3.246
2446,3.0,3.874
2447,3.0,4.065
2448,4.0,4.301
2449,4.0,3.455
2450,3.0,2.595
2451,2.0,3.247
2452,3.0,3.343
2453,2.0,4.082
2454,2.0,3.146
2455,4.0,3.88
2456,4.0,3.987
2457,4.0,3.947
2458,4.0,3.272
2459,2.0,3.532
2460,1.0,2.757
2461,5.0,3.702
2462,4.0,3.861
2463,3.0,3.96
2464,4.0,3.206
2465,5.0,4.502
2466,3.0,3.799
2467,4.0,3.204
2468,4.0,4.067
2469,4.0,3.175
2470,5.0,3.437
2471,3.0,3.353
2472,1.0,2.536
2473,3.0,3.638
2474,3.0,3.139
2475,3.0,3.784
2476,3.0,3.311
2477,3.0,3.596
2478,3.0,4.062
2479,5.0,3.334
2480,1.0,2.827
2481,5.0,3.61
2482,2.0,2.894
2483,1.0,3.286
2484,4.0,3.618
2485,4.0,2.853
2486,3.0,2.696
2487,5.0,2.738
2488,4.0,3.259
2489,3.0,3.456
2490,3.0,4.027
2491,3.0,3.212
2492,4.0,3.498
2493,2.0,3.312
2494,2.0,3.409
2495,1.0,3.052
2496,4.0,3.914
2497,5.0,3.925
2498,4.0,3.709
2499,4.0,3.187
2500,3.0,3.507
2501,2.0,3.376
2502,3.0,3.419
2503,4.0,4.358
2504,5.0,3.783
2505,2.0,3.119
2506,4.0,2.944
2507,5.0,3.135
2508,2.0,3.42
2509,3.0,3.023
2510,4.0,3.429
2511,2.0,3.762
2512,5.0,3.664
2513,3.0,3.372
2514,4.0,3.736
2515,4.0,3.783
2516,3.0,3.069
2517,4.0,3.961
2518,5.0,4.129
2519,3.0,3.071
2520,3.0,2.89
2521,3.0,3.378
2522,4.0,3.614
2523,4.0,4.022
2524,3.0,3.287
2525,5.0,3.99
2526,3.0,2.839
2527,4.0,3.498
2528,3.0,3.792
2529,3.0,3.591
2530,3.0,3.443
2531,4.0,3.408
2532,4.0,3.267
2533,5.0,3.947
2534,3.0,2.892
2535,4.0,3.472
2536,3.0,3.837
2537,3.0,3.379
2538,4.0,4.154
2539,4.0,3.312
2540,5.0,3.956
2541,4.0,3.424
2542,5.0,4.329
2543,4.0,2.732
2544,3.0,3.288
2545,5.0,3.659
2546,4.0,3.973
2547,3.0,3.505
2548,5.0,3.97
2549,4.0,3.941
2550,4.0,3.761
2551,3.0,3.472
2552,3.0,3.622
2553,2.0,3.357
2554,4.0,3.822
2555,3.0,3.634
2556,3.0,3.275
2557,2.0,2.821
2558,1.0,3.175
2559,3.0,3.518
2560,1.0,2.495
2561,4.0,3.389
2562,4.0,3.072
2563,4.0,3.473
2564,3.0,3.544
2565,5.0,4.022
2566,4.0,3.127
2567,4.0,4.281
2568,4.0,3.883
2569,4.0,3.792
2570,4.0,3.664
2571,4.0,3.091
2572,3.0,3.448
2573,3.0,3.394
2574,4.0,3.363
2575,4.0,3.2
2576,5.0,3.593
2577,3.0,3.225
2578,3.0,3.381
2579,5.0,4.066
2580,3.0,2.852
2581,5.0,3.721
2582,4.0,3.648
2583,4.0,3.967
2584,5.0,3.754
2585,4.0,3.28
2586,5.0,3.909
2587,3.0,3.1
2588,5.0,4.233
2589,2.0,3.423
2590,5.0,3.816
2591,4.0,3.5
2592,4.0,3.765
2593,5.0,3.303
2594,4.0,3.842
2595,5.0,3.649
2596,4.0,3.789
2597,4.0,3.828
2598,5.0,4.453
2599,5.0,3.783
2600,3.0,3.393
2601,3.0,3.27
2602,3.0,3.078
2603,3.0,3.271
2604,2.0,3.796
2605,4.0,3.608
2606,1.0,3.387
2607,5.0,4.177
2608,4.0,3.713
2609,2.0,2.716
2610,5.0,4.035
2611,2.0,3.12
2612,4.0,3.67
2613,3.0,3.469
2614,5.0,3.682
2615,2.0,2.795
2616,5.0,3.691
2617,5.0,4.448
2618,5.0,3.763
2619,4.0,3.951
2620,2.0,3.719
2621,2.0,3.836
2622,5.0,3.6
2623,3.0,3.601
2624,4.0,3.99
2625,4.0,4.072
2626,3.0,3.869
2627,4.0,4.086
2628,1.0,2.872
2629,4.0,3.133
2630,4.0,4.127
2631,3.0,2.638
2632,2.0,4.264
2633,3.0,3.423
